Period (s), SA (ms2)
9.13242E-03, 2.48527E-02
9.12964E-03, 2.48488E-02
9.12686E-03, 2.48449E-02
9.12409E-03, 2.48411E-02
9.12131E-03, 2.48372E-02
9.11854E-03, 2.48334E-02
9.11577E-03, 2.48296E-02
9.11300E-03, 2.48258E-02
9.11023E-03, 2.48220E-02
9.10747E-03, 2.48182E-02
9.10470E-03, 2.48144E-02
9.10194E-03, 2.48107E-02
9.09918E-03, 2.48069E-02
9.09642E-03, 2.48032E-02
9.09366E-03, 2.47995E-02
9.09091E-03, 2.47958E-02
9.08816E-03, 2.47921E-02
9.08540E-03, 2.47884E-02
9.08265E-03, 2.47847E-02
9.07990E-03, 2.47811E-02
9.07716E-03, 2.47774E-02
9.07441E-03, 2.47738E-02
9.07167E-03, 2.47702E-02
9.06892E-03, 2.47666E-02
9.06618E-03, 2.47630E-02
9.06344E-03, 2.47594E-02
9.06071E-03, 2.47558E-02
9.05797E-03, 2.47523E-02
9.05524E-03, 2.47487E-02
9.05250E-03, 2.47452E-02
9.04977E-03, 2.47417E-02
9.04704E-03, 2.47382E-02
9.04432E-03, 2.47347E-02
9.04159E-03, 2.47312E-02
9.03887E-03, 2.47277E-02
9.03614E-03, 2.47242E-02
9.03342E-03, 2.47208E-02
9.03070E-03, 2.47174E-02
9.02799E-03, 2.47139E-02
9.02527E-03, 2.47105E-02
9.02256E-03, 2.47071E-02
9.01984E-03, 2.47037E-02
9.01713E-03, 2.47004E-02
9.01442E-03, 2.46970E-02
9.01172E-03, 2.46936E-02
9.00901E-03, 2.46903E-02
9.00630E-03, 2.46870E-02
9.00360E-03, 2.46836E-02
9.00090E-03, 2.46803E-02
8.99820E-03, 2.46770E-02
8.99550E-03, 2.46738E-02
8.99281E-03, 2.46705E-02
8.99011E-03, 2.46672E-02
8.98742E-03, 2.46640E-02
8.98473E-03, 2.46607E-02
8.98204E-03, 2.46575E-02
8.97935E-03, 2.46543E-02
8.97666E-03, 2.46511E-02
8.97398E-03, 2.46479E-02
8.97129E-03, 2.46447E-02
8.96861E-03, 2.46415E-02
8.96593E-03, 2.46384E-02
8.96325E-03, 2.46352E-02
8.96057E-03, 2.46321E-02
8.95790E-03, 2.46290E-02
8.95522E-03, 2.46258E-02
8.95255E-03, 2.46227E-02
8.94988E-03, 2.46197E-02
8.94721E-03, 2.46166E-02
8.94454E-03, 2.46135E-02
8.94188E-03, 2.46104E-02
8.93921E-03, 2.46074E-02
8.93655E-03, 2.46043E-02
8.93389E-03, 2.46013E-02
8.93123E-03, 2.45983E-02
8.92857E-03, 2.45953E-02
8.92591E-03, 2.45923E-02
8.92326E-03, 2.45893E-02
8.92061E-03, 2.45863E-02
8.91795E-03, 2.45834E-02
8.91530E-03, 2.45804E-02
8.91266E-03, 2.45775E-02
8.91001E-03, 2.45745E-02
8.90736E-03, 2.45716E-02
8.90472E-03, 2.45687E-02
8.90208E-03, 2.45658E-02
8.89944E-03, 2.45629E-02
8.89680E-03, 2.45600E-02
8.89416E-03, 2.45572E-02
8.89152E-03, 2.45543E-02
8.88889E-03, 2.45515E-02
8.88626E-03, 2.45486E-02
8.88362E-03, 2.45458E-02
8.88099E-03, 2.45430E-02
8.87837E-03, 2.45402E-02
8.87574E-03, 2.45374E-02
8.87311E-03, 2.45346E-02
8.87049E-03, 2.45318E-02
8.86787E-03, 2.45290E-02
8.86525E-03, 2.45263E-02
8.86263E-03, 2.45235E-02
8.86001E-03, 2.45208E-02
8.85740E-03, 2.45181E-02
8.85478E-03, 2.45154E-02
8.85217E-03, 2.45126E-02
8.84956E-03, 2.45099E-02
8.84695E-03, 2.45073E-02
8.84434E-03, 2.45046E-02
8.84173E-03, 2.45019E-02
8.83913E-03, 2.44993E-02
8.83652E-03, 2.44966E-02
8.83392E-03, 2.44940E-02
8.83132E-03, 2.44913E-02
8.82872E-03, 2.44887E-02
8.82613E-03, 2.44861E-02
8.82353E-03, 2.44835E-02
8.82094E-03, 2.44809E-02
8.81834E-03, 2.44783E-02
8.81575E-03, 2.44758E-02
8.81316E-03, 2.44732E-02
8.81057E-03, 2.44706E-02
8.80799E-03, 2.44681E-02
8.80540E-03, 2.44656E-02
8.80282E-03, 2.44630E-02
8.80023E-03, 2.44605E-02
8.79765E-03, 2.44580E-02
8.79507E-03, 2.44555E-02
8.79250E-03, 2.44530E-02
8.78992E-03, 2.44505E-02
8.78735E-03, 2.44481E-02
8.78477E-03, 2.44456E-02
8.78220E-03, 2.44432E-02
8.77963E-03, 2.44407E-02
8.77706E-03, 2.44383E-02
8.77450E-03, 2.44359E-02
8.77193E-03, 2.44334E-02
8.76937E-03, 2.44310E-02
8.76680E-03, 2.44286E-02
8.76424E-03, 2.44263E-02
8.76168E-03, 2.44239E-02
8.75912E-03, 2.44215E-02
8.75657E-03, 2.44191E-02
8.75401E-03, 2.44168E-02
8.75146E-03, 2.44144E-02
8.74891E-03, 2.44121E-02
8.74636E-03, 2.44098E-02
8.74381E-03, 2.44075E-02
8.74126E-03, 2.44051E-02
8.73871E-03, 2.44028E-02
8.73617E-03, 2.44005E-02
8.73362E-03, 2.43983E-02
8.73108E-03, 2.43960E-02
8.72854E-03, 2.43937E-02
8.72600E-03, 2.43915E-02
8.72347E-03, 2.43892E-02
8.72093E-03, 2.43870E-02
8.71840E-03, 2.43847E-02
8.71586E-03, 2.43825E-02
8.71333E-03, 2.43803E-02
8.71080E-03, 2.43781E-02
8.70827E-03, 2.43759E-02
8.70575E-03, 2.43737E-02
8.70322E-03, 2.43715E-02
8.70070E-03, 2.43693E-02
8.69817E-03, 2.43672E-02
8.69565E-03, 2.43650E-02
8.69313E-03, 2.43628E-02
8.69061E-03, 2.43607E-02
8.68810E-03, 2.43586E-02
8.68558E-03, 2.43564E-02
8.68307E-03, 2.43543E-02
8.68056E-03, 2.43522E-02
8.67804E-03, 2.43501E-02
8.67553E-03, 2.43480E-02
8.67303E-03, 2.43459E-02
8.67052E-03, 2.43438E-02
8.66802E-03, 2.43418E-02
8.66551E-03, 2.43397E-02
8.66301E-03, 2.43376E-02
8.66051E-03, 2.43356E-02
8.65801E-03, 2.43335E-02
8.65551E-03, 2.43315E-02
8.65301E-03, 2.43295E-02
8.65052E-03, 2.43275E-02
8.64803E-03, 2.43255E-02
8.64553E-03, 2.43234E-02
8.64304E-03, 2.43214E-02
8.64055E-03, 2.43195E-02
8.63807E-03, 2.43175E-02
8.63558E-03, 2.43155E-02
8.63309E-03, 2.43135E-02
8.63061E-03, 2.43116E-02
8.62813E-03, 2.43096E-02
8.62565E-03, 2.43077E-02
8.62317E-03, 2.43057E-02
8.62069E-03, 2.43038E-02
8.61821E-03, 2.43019E-02
8.61574E-03, 2.43000E-02
8.61326E-03, 2.42981E-02
8.61079E-03, 2.42962E-02
8.60832E-03, 2.42943E-02
8.60585E-03, 2.42924E-02
8.60338E-03, 2.42905E-02
8.60092E-03, 2.42886E-02
8.59845E-03, 2.42868E-02
8.59599E-03, 2.42849E-02
8.59353E-03, 2.42830E-02
8.59107E-03, 2.42812E-02
8.58861E-03, 2.42794E-02
8.58615E-03, 2.42775E-02
8.58369E-03, 2.42757E-02
8.58124E-03, 2.42739E-02
8.57878E-03, 2.42721E-02
8.57633E-03, 2.42703E-02
8.57388E-03, 2.42685E-02
8.57143E-03, 2.42667E-02
8.56898E-03, 2.42649E-02
8.56653E-03, 2.42631E-02
8.56409E-03, 2.42613E-02
8.56164E-03, 2.42596E-02
8.55920E-03, 2.42578E-02
8.55676E-03, 2.42561E-02
8.55432E-03, 2.42543E-02
8.55188E-03, 2.42526E-02
8.54944E-03, 2.42508E-02
8.54701E-03, 2.42491E-02
8.54457E-03, 2.42474E-02
8.54214E-03, 2.42457E-02
8.53971E-03, 2.42440E-02
8.53728E-03, 2.42423E-02
8.53485E-03, 2.42406E-02
8.53242E-03, 2.42389E-02
8.53000E-03, 2.42372E-02
8.52757E-03, 2.42355E-02
8.52515E-03, 2.42338E-02
8.52273E-03, 2.42322E-02
8.52031E-03, 2.42305E-02
8.51789E-03, 2.42289E-02
8.51547E-03, 2.42272E-02
8.51305E-03, 2.42256E-02
8.51064E-03, 2.42239E-02
8.50822E-03, 2.42223E-02
8.50581E-03, 2.42207E-02
8.50340E-03, 2.42191E-02
8.50099E-03, 2.42175E-02
8.49858E-03, 2.42159E-02
8.49618E-03, 2.42143E-02
8.49377E-03, 2.42127E-02
8.49137E-03, 2.42111E-02
8.48896E-03, 2.42095E-02
8.48656E-03, 2.42079E-02
8.48416E-03, 2.42064E-02
8.48176E-03, 2.42048E-02
8.47937E-03, 2.42032E-02
8.47697E-03, 2.42017E-02
8.47458E-03, 2.42001E-02
8.47218E-03, 2.41986E-02
8.46979E-03, 2.41971E-02
8.46740E-03, 2.41955E-02
8.46501E-03, 2.41940E-02
8.46262E-03, 2.41925E-02
8.46024E-03, 2.41910E-02
8.45785E-03, 2.41895E-02
8.45547E-03, 2.41880E-02
8.45309E-03, 2.41865E-02
8.45070E-03, 2.41850E-02
8.44832E-03, 2.41835E-02
8.44595E-03, 2.41820E-02
8.44357E-03, 2.41805E-02
8.44119E-03, 2.41791E-02
8.43882E-03, 2.41776E-02
8.43645E-03, 2.41761E-02
8.43407E-03, 2.41747E-02
8.43170E-03, 2.41732E-02
8.42933E-03, 2.41718E-02
8.42697E-03, 2.41703E-02
8.42460E-03, 2.41689E-02
8.42223E-03, 2.41675E-02
8.41987E-03, 2.41660E-02
8.41751E-03, 2.41646E-02
8.41515E-03, 2.41632E-02
8.41279E-03, 2.41618E-02
8.41043E-03, 2.41604E-02
8.40807E-03, 2.41590E-02
8.40572E-03, 2.41576E-02
8.40336E-03, 2.41562E-02
8.40101E-03, 2.41548E-02
8.39866E-03, 2.41534E-02
8.39631E-03, 2.41521E-02
8.39396E-03, 2.41507E-02
8.39161E-03, 2.41493E-02
8.38926E-03, 2.41480E-02
8.38692E-03, 2.41466E-02
8.38457E-03, 2.41453E-02
8.38223E-03, 2.41439E-02
8.37989E-03, 2.41426E-02
8.37755E-03, 2.41412E-02
8.37521E-03, 2.41399E-02
8.37287E-03, 2.41386E-02
8.37054E-03, 2.41373E-02
8.36820E-03, 2.41359E-02
8.36587E-03, 2.41346E-02
8.36353E-03, 2.41333E-02
8.36120E-03, 2.41320E-02
8.35887E-03, 2.41307E-02
8.35655E-03, 2.41294E-02
8.35422E-03, 2.41281E-02
8.35189E-03, 2.41268E-02
8.34957E-03, 2.41256E-02
8.34725E-03, 2.41243E-02
8.34492E-03, 2.41230E-02
8.34260E-03, 2.41217E-02
8.34028E-03, 2.41205E-02
8.33797E-03, 2.41192E-02
8.33565E-03, 2.41179E-02
8.33333E-03, 2.41167E-02
8.33102E-03, 2.41154E-02
8.32871E-03, 2.41142E-02
8.32639E-03, 2.41130E-02
8.32408E-03, 2.41117E-02
8.32178E-03, 2.41105E-02
8.31947E-03, 2.41093E-02
8.31716E-03, 2.41080E-02
8.31486E-03, 2.41068E-02
8.31255E-03, 2.41056E-02
8.31025E-03, 2.41044E-02
8.30795E-03, 2.41032E-02
8.30565E-03, 2.41020E-02
8.30335E-03, 2.41008E-02
8.30105E-03, 2.40996E-02
8.29876E-03, 2.40984E-02
8.29646E-03, 2.40972E-02
8.29417E-03, 2.40960E-02
8.29187E-03, 2.40949E-02
8.28958E-03, 2.40937E-02
8.28729E-03, 2.40925E-02
8.28500E-03, 2.40914E-02
8.28272E-03, 2.40902E-02
8.28043E-03, 2.40890E-02
8.27815E-03, 2.40879E-02
8.27586E-03, 2.40867E-02
8.27358E-03, 2.40856E-02
8.27130E-03, 2.40844E-02
8.26902E-03, 2.40833E-02
8.26674E-03, 2.40822E-02
8.26446E-03, 2.40810E-02
8.26219E-03, 2.40799E-02
8.25991E-03, 2.40788E-02
8.25764E-03, 2.40777E-02
8.25537E-03, 2.40765E-02
8.25309E-03, 2.40754E-02
8.25083E-03, 2.40743E-02
8.24856E-03, 2.40732E-02
8.24629E-03, 2.40721E-02
8.24402E-03, 2.40710E-02
8.24176E-03, 2.40699E-02
8.23949E-03, 2.40688E-02
8.23723E-03, 2.40677E-02
8.23497E-03, 2.40666E-02
8.23271E-03, 2.40656E-02
8.23045E-03, 2.40645E-02
8.22820E-03, 2.40634E-02
8.22594E-03, 2.40623E-02
8.22368E-03, 2.40613E-02
8.22143E-03, 2.40602E-02
8.21918E-03, 2.40591E-02
8.21693E-03, 2.40581E-02
8.21468E-03, 2.40570E-02
8.21243E-03, 2.40560E-02
8.21018E-03, 2.40549E-02
8.20793E-03, 2.40539E-02
8.20569E-03, 2.40529E-02
8.20345E-03, 2.40518E-02
8.20120E-03, 2.40508E-02
8.19896E-03, 2.40498E-02
8.19672E-03, 2.40487E-02
8.19448E-03, 2.40477E-02
8.19224E-03, 2.40467E-02
8.19001E-03, 2.40457E-02
8.18777E-03, 2.40447E-02
8.18554E-03, 2.40436E-02
8.18331E-03, 2.40426E-02
8.18107E-03, 2.40416E-02
8.17884E-03, 2.40406E-02
8.17661E-03, 2.40396E-02
8.17439E-03, 2.40386E-02
8.17216E-03, 2.40376E-02
8.16993E-03, 2.40367E-02
8.16771E-03, 2.40357E-02
8.16549E-03, 2.40347E-02
8.16327E-03, 2.40337E-02
8.16104E-03, 2.40327E-02
8.15883E-03, 2.40318E-02
8.15661E-03, 2.40308E-02
8.15439E-03, 2.40298E-02
8.15217E-03, 2.40288E-02
8.14996E-03, 2.40279E-02
8.14775E-03, 2.40269E-02
8.14553E-03, 2.40260E-02
8.14332E-03, 2.40250E-02
8.14111E-03, 2.40241E-02
8.13890E-03, 2.40231E-02
8.13670E-03, 2.40222E-02
8.13449E-03, 2.40212E-02
8.13229E-03, 2.40203E-02
8.13008E-03, 2.40194E-02
8.12788E-03, 2.40184E-02
8.12568E-03, 2.40175E-02
8.12348E-03, 2.40166E-02
8.12128E-03, 2.40157E-02
8.11908E-03, 2.40147E-02
8.11688E-03, 2.40138E-02
8.11469E-03, 2.40129E-02
8.11249E-03, 2.40120E-02
8.11030E-03, 2.40111E-02
8.10811E-03, 2.40102E-02
8.10592E-03, 2.40093E-02
8.10373E-03, 2.40084E-02
8.10154E-03, 2.40075E-02
8.09935E-03, 2.40066E-02
8.09717E-03, 2.40057E-02
8.09498E-03, 2.40048E-02
8.09280E-03, 2.40039E-02
8.09061E-03, 2.40030E-02
8.08843E-03, 2.40021E-02
8.08625E-03, 2.40012E-02
8.08407E-03, 2.40004E-02
8.08190E-03, 2.39995E-02
8.07972E-03, 2.39986E-02
8.07754E-03, 2.39977E-02
8.07537E-03, 2.39969E-02
8.07320E-03, 2.39960E-02
8.07103E-03, 2.39952E-02
8.06885E-03, 2.39943E-02
8.06668E-03, 2.39934E-02
8.06452E-03, 2.39926E-02
8.06235E-03, 2.39917E-02
8.06018E-03, 2.39909E-02
8.05802E-03, 2.39900E-02
8.05585E-03, 2.39892E-02
8.05369E-03, 2.39883E-02
8.05153E-03, 2.39875E-02
8.04937E-03, 2.39867E-02
8.04721E-03, 2.39858E-02
8.04505E-03, 2.39850E-02
8.04290E-03, 2.39842E-02
8.04074E-03, 2.39833E-02
8.03859E-03, 2.39825E-02
8.03643E-03, 2.39817E-02
8.03428E-03, 2.39809E-02
8.03213E-03, 2.39801E-02
8.02998E-03, 2.39792E-02
8.02783E-03, 2.39784E-02
8.02568E-03, 2.39776E-02
8.02354E-03, 2.39768E-02
8.02139E-03, 2.39760E-02
8.01925E-03, 2.39752E-02
8.01710E-03, 2.39744E-02
8.01496E-03, 2.39736E-02
8.01282E-03, 2.39728E-02
8.01068E-03, 2.39720E-02
8.00854E-03, 2.39712E-02
8.00641E-03, 2.39704E-02
8.00427E-03, 2.39696E-02
8.00213E-03, 2.39689E-02
